Timestamp,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8
2024-11-26 17:33:05,30.25%,23.00%,36.25%,25.25%,26.25%,31.25%,30.50%,24.25%
2024-11-26 17:33:07,32.00%,32.25%,31.00%,30.25%,38.25%,34.25%,35.25%,25.00%
2024-11-26 17:33:09,24.00%,33.25%,29.25%,32.50%,38.25%,32.25%,30.00%,27.00%
2024-11-26 17:33:11,31.00%,32.50%,26.25%,37.00%,33.00%,19.00%,33.25%,29.00%
2024-11-26 17:33:13,35.25%,25.50%,40.50%,32.25%,27.50%,25.25%,30.25%,33.00%
2024-11-26 17:33:15,35.75%,41.25%,30.00%,22.25%,32.25%,21.00%,19.25%,19.25%
2024-11-26 17:33:17,26.00%,28.25%,26.25%,24.50%,28.50%,25.00%,29.25%,36.25%
2024-11-26 17:33:19,43.25%,37.00%,36.00%,33.50%,34.00%,26.25%,22.50%,28.25%
2024-11-26 17:33:21,40.00%,28.00%,28.25%,24.25%,30.25%,32.25%,27.25%,29.50%
2024-11-26 17:33:23,35.00%,28.25%,41.25%,32.25%,31.50%,30.25%,33.25%,27.25%
2024-11-26 17:33:25,33.25%,23.50%,25.25%,35.25%,37.25%,32.50%,34.00%,30.25%
2024-11-26 17:33:27,36.00%,26.25%,42.25%,28.00%,34.00%,35.25%,34.25%,29.25%
2024-11-26 17:33:29,28.25%,24.25%,33.00%,34.25%,29.00%,31.25%,35.00%,36.25%
2024-11-26 17:33:31,34.25%,30.25%,29.25%,28.00%,29.25%,22.00%,26.00%,31.00%
2024-11-26 17:33:33,29.00%,32.25%,34.25%,35.00%,24.25%,22.25%,32.50%,34.00%
2024-11-26 17:33:35,25.25%,43.00%,31.25%,38.00%,43.25%,28.25%,30.00%,27.00%
2024-11-26 17:33:37,29.25%,27.50%,31.25%,36.00%,32.00%,31.25%,32.25%,36.25%
2024-11-26 17:33:39,28.25%,24.00%,27.00%,37.00%,36.50%,35.25%,39.25%,25.25%
2024-11-26 17:33:41,24.25%,27.25%,26.00%,30.25%,23.25%,29.00%,33.00%,16.25%
2024-11-26 17:33:43,34.50%,25.00%,28.00%,32.25%,38.50%,35.00%,29.25%,30.00%
2024-11-26 17:33:45,24.25%,22.25%,36.25%,31.00%,27.00%,31.25%,27.25%,29.25%
2024-11-26 17:33:47,22.25%,36.50%,31.50%,20.25%,21.00%,26.00%,37.25%,29.00%
2024-11-26 17:33:49,29.25%,33.25%,31.25%,46.25%,31.25%,29.25%,26.00%,29.25%
2024-11-26 17:33:51,30.00%,32.25%,38.25%,32.25%,36.50%,30.50%,27.25%,21.50%
2024-11-26 17:33:53,21.50%,32.25%,17.00%,25.25%,25.00%,29.00%,29.50%,29.00%
2024-11-26 17:33:55,29.25%,24.25%,27.00%,36.00%,33.25%,38.50%,37.50%,22.25%
2024-11-26 17:33:57,31.50%,44.25%,35.25%,26.25%,28.25%,32.00%,31.50%,35.00%
2024-11-26 17:33:59,34.50%,29.00%,29.25%,27.00%,37.00%,19.25%,42.25%,31.00%
2024-11-26 17:34:01,39.25%,32.00%,35.25%,33.50%,44.25%,33.25%,32.00%,30.25%
2024-11-26 17:34:03,28.25%,33.25%,30.50%,28.25%,36.25%,34.25%,20.25%,34.50%
2024-11-26 17:34:05,39.00%,23.25%,31.75%,33.75%,38.00%,27.50%,27.25%,24.00%
2024-11-26 17:34:07,35.50%,28.25%,30.00%,23.00%,37.25%,27.00%,33.25%,34.25%
2024-11-26 17:34:09,26.00%,24.25%,21.25%,35.00%,20.25%,32.50%,29.50%,21.00%
2024-11-26 17:34:11,38.25%,20.25%,20.00%,35.25%,30.25%,34.25%,30.25%,25.00%
2024-11-26 17:34:13,37.25%,54.25%,26.00%,30.25%,26.25%,42.00%,34.00%,33.25%
2024-11-26 17:34:15,32.25%,31.25%,36.50%,34.50%,29.25%,32.25%,28.25%,25.50%
2024-11-26 17:34:17,27.25%,34.25%,36.25%,23.25%,41.74%,23.00%,27.25%,35.25%
2024-11-26 17:34:19,40.50%,29.00%,33.00%,33.25%,24.00%,29.00%,31.25%,32.00%
2024-11-26 17:34:21,31.25%,N/A,41.25%,26.50%,32.50%,37.25%,21.25%,28.00%
2024-11-26 17:34:23,30.00%,N/A,22.25%,30.25%,26.50%,24.25%,27.50%,36.25%
2024-11-26 17:34:25,35.25%,N/A,31.00%,31.00%,22.00%,40.50%,43.50%,26.00%
2024-11-26 17:34:27,24.25%,N/A,28.25%,30.00%,26.25%,30.25%,24.00%,30.50%
2024-11-26 17:34:29,22.74%,N/A,31.25%,24.25%,30.25%,26.50%,29.25%,36.00%
2024-11-26 17:34:31,27.25%,33.00%,30.25%,30.00%,26.25%,32.50%,30.00%,37.25%
2024-11-26 17:34:33,31.25%,36.00%,33.00%,29.00%,47.25%,35.25%,28.50%,21.00%
2024-11-26 17:34:35,28.25%,37.25%,31.25%,21.00%,42.25%,33.25%,31.00%,35.00%
2024-11-26 17:34:37,27.00%,27.25%,26.50%,28.25%,38.00%,27.50%,39.25%,31.25%
2024-11-26 17:34:39,36.50%,23.00%,33.25%,35.25%,33.25%,39.25%,26.50%,35.00%
2024-11-26 17:34:41,28.25%,35.50%,44.25%,28.25%,32.25%,30.00%,30.50%,17.00%
2024-11-26 17:34:43,30.50%,16.25%,25.00%,38.25%,32.00%,29.50%,37.50%,30.25%
2024-11-26 17:34:45,36.25%,27.00%,34.25%,39.00%,N/A,31.25%,24.25%,25.00%
2024-11-26 17:34:47,31.00%,36.50%,34.00%,35.00%,N/A,25.00%,29.25%,23.25%
2024-11-26 17:34:49,37.00%,27.00%,36.00%,34.00%,N/A,26.25%,34.50%,25.25%
2024-11-26 17:34:51,31.25%,29.25%,36.25%,36.75%,26.25%,28.25%,29.50%,24.25%
2024-11-26 17:34:53,29.00%,30.00%,32.50%,43.00%,34.50%,31.25%,21.25%,35.00%
2024-11-26 17:34:55,30.25%,18.50%,23.00%,30.00%,36.25%,29.25%,37.50%,22.25%
2024-11-26 17:34:57,26.25%,36.00%,33.00%,29.50%,27.50%,30.25%,25.25%,30.25%
2024-11-26 17:34:59,30.25%,28.00%,28.00%,30.25%,38.00%,31.50%,25.75%,25.00%
2024-11-26 17:35:01,33.50%,33.00%,24.25%,22.50%,34.25%,28.00%,30.25%,32.74%
2024-11-26 17:35:03,34.25%,26.25%,31.00%,25.25%,31.50%,36.00%,26.25%,25.25%
2024-11-26 17:35:05,20.00%,18.50%,30.25%,30.25%,28.25%,25.00%,21.25%,25.00%
2024-11-26 17:35:07,24.50%,28.00%,31.00%,29.00%,34.00%,28.25%,28.00%,31.00%
2024-11-26 17:35:09,28.25%,32.25%,27.50%,37.00%,33.00%,27.50%,26.25%,33.00%
2024-11-26 17:35:11,28.50%,42.25%,29.00%,N/A,31.00%,31.25%,30.25%,21.00%
2024-11-26 17:35:13,27.00%,35.00%,24.25%,N/A,22.25%,30.25%,25.25%,21.25%
2024-11-26 17:35:15,31.00%,33.00%,45.00%,N/A,29.25%,24.00%,26.25%,34.50%
2024-11-26 17:35:17,26.00%,32.25%,36.50%,N/A,30.00%,31.74%,37.25%,28.25%
2024-11-26 17:35:19,35.50%,24.00%,32.25%,26.00%,35.25%,32.25%,35.25%,31.25%
2024-11-26 17:35:21,28.25%,37.25%,32.00%,31.00%,30.00%,22.25%,28.25%,24.00%
2024-11-26 17:35:23,33.25%,34.00%,23.25%,27.50%,26.00%,29.25%,32.00%,32.00%
2024-11-26 17:35:25,22.25%,40.25%,33.25%,27.25%,30.25%,17.50%,35.25%,33.25%
2024-11-26 17:35:27,32.25%,31.25%,36.00%,26.50%,24.25%,39.50%,17.25%,24.00%
2024-11-26 17:35:29,23.00%,21.50%,29.50%,35.25%,35.25%,27.25%,29.25%,29.00%
2024-11-26 17:35:31,30.25%,20.00%,31.25%,32.00%,33.25%,31.25%,18.25%,24.25%
2024-11-26 17:35:33,23.00%,29.00%,41.00%,25.50%,30.50%,37.00%,24.25%,36.50%
2024-11-26 17:35:35,25.00%,27.25%,24.25%,18.25%,39.25%,27.00%,38.50%,44.25%
2024-11-26 17:35:37,29.50%,31.25%,30.25%,22.00%,28.25%,33.25%,21.25%,24.00%
2024-11-26 17:35:39,30.00%,32.25%,31.25%,32.25%,24.25%,30.25%,30.25%,29.25%
2024-11-26 17:35:41,28.50%,31.25%,27.50%,29.25%,29.00%,43.00%,35.00%,24.00%
2024-11-26 17:35:43,40.25%,30.00%,33.00%,27.75%,21.50%,27.25%,38.00%,36.00%
2024-11-26 17:35:45,28.00%,33.00%,32.25%,25.25%,41.25%,33.25%,32.74%,N/A
2024-11-26 17:35:48,37.00%,32.25%,37.25%,31.25%,27.25%,35.00%,21.25%,N/A
2024-11-26 17:35:50,31.25%,29.25%,34.00%,36.25%,34.25%,25.00%,29.25%,32.25%
2024-11-26 17:35:52,33.75%,23.25%,28.00%,20.50%,27.25%,21.75%,23.50%,30.25%
2024-11-26 17:35:54,33.00%,29.00%,27.25%,34.25%,18.25%,19.00%,21.00%,33.50%
2024-11-26 17:35:56,35.25%,31.25%,36.00%,36.00%,27.25%,32.25%,31.25%,30.25%
2024-11-26 17:35:58,32.00%,27.00%,37.25%,25.25%,29.25%,31.25%,31.25%,25.25%
2024-11-26 17:36:00,N/A,36.25%,26.25%,31.25%,36.50%,37.25%,38.74%,28.00%
2024-11-26 17:36:02,N/A,34.00%,24.50%,28.00%,35.25%,29.25%,27.25%,26.25%
2024-11-26 17:36:04,N/A,32.50%,30.00%,27.50%,28.00%,24.50%,33.25%,27.50%
2024-11-26 17:36:06,N/A,35.00%,29.50%,30.00%,30.00%,36.25%,24.50%,18.25%
2024-11-26 17:36:08,N/A,26.50%,17.25%,26.25%,30.25%,36.25%,34.50%,27.00%
2024-11-26 17:36:10,28.00%,29.00%,34.25%,24.25%,29.25%,37.00%,30.00%,28.00%
2024-11-26 17:36:12,32.25%,37.25%,21.25%,27.00%,26.25%,35.50%,N/A,31.25%
2024-11-26 17:36:14,31.25%,19.00%,24.25%,28.00%,27.25%,29.25%,N/A,27.25%
2024-11-26 17:36:16,41.25%,26.99%,28.25%,31.75%,32.00%,27.50%,N/A,34.50%
2024-11-26 17:36:18,23.25%,29.25%,24.25%,29.00%,35.50%,31.25%,N/A,21.00%
2024-11-26 17:36:20,31.25%,27.25%,46.25%,34.25%,23.00%,26.25%,N/A,31.25%
2024-11-26 17:36:22,30.25%,43.00%,38.00%,24.00%,22.25%,30.25%,N/A,31.25%
2024-11-26 17:36:24,30.25%,23.25%,N/A,33.25%,21.25%,N/A,N/A,26.25%
2024-11-26 17:36:26,29.25%,37.25%,N/A,32.25%,29.00%,N/A,27.50%,34.25%
2024-11-26 17:36:28,27.00%,35.00%,N/A,35.75%,38.25%,N/A,28.25%,25.00%
2024-11-26 17:36:30,29.00%,22.25%,N/A,34.00%,29.25%,N/A,31.50%,19.25%
2024-11-26 17:36:32,33.00%,28.00%,N/A,29.25%,27.00%,40.25%,30.25%,34.00%
2024-11-26 17:36:34,33.25%,38.25%,33.25%,28.00%,37.50%,22.50%,27.25%,29.25%
2024-11-26 17:36:36,32.00%,29.00%,22.00%,29.50%,26.25%,31.50%,32.00%,26.50%
2024-11-26 17:36:38,23.25%,22.25%,26.00%,40.00%,30.25%,26.25%,32.25%,32.00%
2024-11-26 17:36:40,26.50%,25.00%,31.25%,29.25%,36.50%,36.00%,34.50%,35.25%
2024-11-26 17:36:42,32.25%,30.25%,32.25%,25.25%,24.25%,30.25%,22.25%,27.00%
2024-11-26 17:36:44,23.00%,24.50%,30.25%,29.00%,25.25%,36.50%,27.25%,40.00%
2024-11-26 17:36:46,24.25%,32.25%,33.00%,27.25%,25.00%,33.00%,32.25%,18.00%
2024-11-26 17:36:48,22.25%,31.25%,29.25%,26.50%,30.25%,32.00%,29.25%,21.00%
2024-11-26 17:36:50,42.50%,35.25%,25.25%,25.25%,39.25%,28.00%,32.25%,31.25%
2024-11-26 17:36:52,27.25%,24.25%,38.25%,41.00%,33.50%,28.00%,30.25%,33.00%
2024-11-26 17:36:54,32.00%,27.50%,29.50%,32.25%,27.50%,19.25%,31.00%,28.25%
2024-11-26 17:36:56,24.00%,31.25%,27.50%,33.50%,30.00%,20.75%,34.25%,28.00%
2024-11-26 17:36:58,34.50%,32.25%,23.25%,28.25%,32.00%,29.00%,23.50%,21.25%
2024-11-26 17:37:00,41.50%,22.00%,33.25%,35.00%,27.50%,38.00%,37.50%,19.25%
2024-11-26 17:37:02,23.00%,34.00%,39.00%,29.25%,34.25%,28.25%,23.25%,28.00%
2024-11-26 17:37:04,35.00%,37.25%,33.50%,34.00%,22.50%,28.00%,30.25%,30.50%
2024-11-26 17:37:06,38.25%,34.25%,36.25%,37.00%,26.50%,33.25%,26.50%,24.00%
2024-11-26 17:37:08,27.25%,33.00%,32.25%,25.25%,29.50%,33.25%,30.00%,33.25%
2024-11-26 17:37:10,29.25%,24.25%,38.25%,33.25%,24.00%,35.50%,21.25%,16.00%
2024-11-26 17:37:12,37.50%,28.25%,31.00%,31.25%,24.25%,26.50%,34.25%,33.25%
2024-11-26 17:37:14,26.50%,22.25%,31.25%,30.00%,25.50%,36.50%,19.25%,22.00%
2024-11-26 17:37:16,27.25%,27.00%,35.25%,31.25%,33.25%,32.25%,29.00%,29.25%
2024-11-26 17:37:18,33.00%,25.25%,32.75%,35.50%,38.25%,27.25%,31.25%,26.00%
2024-11-26 17:37:20,34.50%,32.00%,31.25%,38.00%,29.50%,26.25%,29.50%,29.25%
2024-11-26 17:37:22,31.25%,35.50%,25.00%,30.25%,31.00%,35.25%,29.25%,23.00%
2024-11-26 17:37:24,26.25%,39.25%,22.50%,28.00%,35.25%,30.50%,26.00%,31.25%
2024-11-26 17:37:26,30.00%,34.00%,23.25%,36.50%,29.00%,36.00%,24.00%,27.50%
2024-11-26 17:37:28,30.50%,26.25%,30.25%,27.25%,26.25%,21.50%,32.50%,25.25%
2024-11-26 17:37:30,21.25%,34.00%,31.25%,29.00%,42.25%,24.50%,32.00%,26.25%
2024-11-26 17:37:32,35.25%,32.25%,30.75%,37.25%,33.00%,37.25%,42.25%,31.00%
2024-11-26 17:37:34,35.25%,27.25%,28.25%,41.25%,27.25%,29.25%,33.00%,26.00%
2024-11-26 17:37:36,22.25%,27.00%,30.74%,22.25%,42.50%,34.25%,30.00%,30.25%
2024-11-26 17:37:38,20.25%,23.25%,22.25%,32.25%,31.25%,30.25%,28.00%,35.50%
2024-11-26 17:37:40,41.25%,25.25%,25.25%,29.00%,35.25%,27.25%,29.25%,24.00%
2024-11-26 17:37:42,30.00%,26.25%,31.00%,36.25%,31.25%,31.50%,21.50%,33.00%
2024-11-26 17:37:44,32.00%,28.25%,27.25%,27.50%,32.75%,21.50%,35.25%,28.00%
2024-11-26 17:37:46,35.50%,35.00%,30.25%,31.25%,32.25%,23.25%,25.25%,25.25%
2024-11-26 17:37:48,32.00%,28.25%,18.00%,30.25%,39.25%,33.50%,46.25%,27.00%
2024-11-26 17:37:50,36.00%,31.25%,38.25%,32.00%,26.25%,32.00%,26.00%,21.00%
2024-11-26 17:37:52,33.00%,25.00%,23.25%,28.25%,23.50%,35.25%,40.25%,41.50%
2024-11-26 17:37:54,36.25%,N/A,24.25%,31.25%,28.25%,29.25%,20.50%,31.50%
2024-11-26 17:37:56,30.25%,N/A,35.25%,38.50%,26.00%,25.25%,35.25%,31.25%
2024-11-26 17:37:58,35.25%,N/A,32.00%,26.00%,26.50%,25.25%,38.25%,29.00%
2024-11-26 17:38:00,23.50%,N/A,32.00%,36.25%,28.00%,34.00%,19.50%,24.25%
2024-11-26 17:38:02,29.25%,N/A,26.25%,29.00%,30.00%,28.00%,24.75%,28.25%
2024-11-26 17:38:04,37.00%,34.00%,36.00%,27.25%,31.50%,25.25%,30.25%,29.25%
2024-11-26 17:38:06,31.25%,23.00%,25.50%,26.25%,40.25%,28.25%,33.25%,30.00%
2024-11-26 17:38:08,29.25%,27.25%,29.25%,38.50%,27.00%,36.75%,20.50%,39.25%
2024-11-26 17:38:10,27.00%,30.25%,31.25%,23.00%,30.00%,30.25%,27.50%,35.25%
2024-11-26 17:38:12,33.00%,25.25%,27.25%,30.25%,25.25%,35.00%,42.50%,37.25%
2024-11-26 17:38:14,34.74%,30.00%,28.25%,25.25%,19.25%,31.25%,30.00%,31.25%
2024-11-26 17:38:16,28.25%,25.25%,33.00%,27.25%,25.25%,27.50%,39.50%,32.25%
2024-11-26 17:38:18,28.25%,35.50%,32.25%,24.50%,24.25%,34.25%,26.25%,35.00%
2024-11-26 17:38:20,33.25%,27.00%,25.00%,18.25%,N/A,21.00%,28.00%,28.25%
2024-11-26 17:38:22,26.25%,38.25%,26.00%,39.25%,N/A,46.00%,26.25%,33.00%
2024-11-26 17:38:24,34.25%,38.25%,42.25%,35.25%,25.00%,33.25%,34.25%,24.25%
2024-11-26 17:38:26,33.25%,28.50%,31.00%,35.25%,25.00%,39.00%,34.00%,22.00%
2024-11-26 17:38:28,35.25%,33.25%,46.25%,31.00%,37.50%,23.25%,25.00%,27.25%
2024-11-26 17:38:30,28.25%,33.00%,21.25%,34.50%,35.25%,36.00%,30.25%,25.25%
2024-11-26 17:38:32,24.25%,30.25%,34.50%,31.00%,30.00%,35.25%,21.00%,12.00%
2024-11-26 17:38:34,28.25%,28.00%,25.50%,26.00%,27.25%,31.25%,31.00%,30.00%
2024-11-26 17:38:36,30.25%,32.50%,34.25%,28.25%,27.00%,29.25%,30.50%,26.25%
2024-11-26 17:38:38,34.00%,28.50%,39.50%,28.25%,30.25%,34.25%,32.25%,25.25%
2024-11-26 17:38:40,35.25%,35.50%,19.50%,25.25%,27.50%,30.00%,26.25%,29.50%
2024-11-26 17:38:42,32.00%,23.00%,26.25%,28.00%,36.00%,30.50%,24.00%,22.00%
2024-11-26 17:38:44,33.25%,33.50%,27.00%,N/A,23.25%,34.00%,21.25%,31.25%
2024-11-26 17:38:46,30.25%,22.00%,30.71%,N/A,30.25%,40.25%,40.25%,21.00%
2024-11-26 17:38:48,28.50%,34.25%,22.00%,N/A,28.50%,32.00%,29.00%,34.25%
2024-11-26 17:38:50,35.00%,26.00%,26.00%,34.00%,29.25%,26.00%,37.75%,33.25%
2024-11-26 17:38:52,21.00%,31.50%,31.50%,25.25%,31.25%,28.25%,31.25%,32.25%
2024-11-26 17:38:54,26.00%,40.00%,38.50%,37.25%,26.50%,29.00%,34.25%,22.00%
2024-11-26 17:38:56,32.00%,28.74%,35.25%,30.00%,22.25%,29.50%,29.25%,28.00%
2024-11-26 17:38:58,26.50%,32.00%,24.25%,34.25%,34.25%,32.25%,28.00%,41.50%
2024-11-26 17:39:00,20.25%,26.50%,27.25%,23.00%,22.50%,28.00%,30.00%,29.50%
2024-11-26 17:39:02,25.50%,35.25%,33.25%,31.50%,26.00%,24.00%,28.25%,31.00%
